epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
16,640,4720,-0.1246,0.0859,0.0827,5.6061,-0.1944,0.3499,7510.4
16,960,4740,-0.0301,1.0119,0.1396,7.8224,-0.1616,0.3498,7577.5
16,1280,4760,0.0201,1.4680,0.1334,5.7864,-0.3397,0.3498,7666.7
16,1600,4780,-0.2920,0.0655,0.1723,4.6220,-0.1452,0.3498,7718.1
16,1920,4800,0.0794,1.7415,0.0987,4.9681,0.0121,0.3499,7774.3
16,2240,4820,-0.5910,-0.3181,0.1510,6.0747,-0.0535,0.3500,7834.2
16,2560,4840,0.4264,-0.3910,0.2368,4.5635,-0.1788,0.3500,7897.4
16,2880,4860,-0.3254,1.0498,0.1171,7.5755,-0.0951,0.3498,7971.2
16,3200,4880,-0.2182,-1.1233,0.0926,5.6710,0.0304,0.3500,8018.7
16,3520,4900,0.0985,1.3819,0.2835,5.9865,-0.3434,0.3499,8065.7
16,3840,4920,-0.0899,-1.7031,0.1103,6.9394,-0.2681,0.3499,8111.1
16,4160,4940,-0.1492,-2.0904,0.0992,7.5861,0.0443,0.3499,8157.8
16,4480,4960,-0.1932,-0.2263,0.2171,4.6472,-0.0952,0.3500,8196.0
16,4800,4980,-0.0852,0.7615,0.1256,4.5879,-0.2123,0.3500,8241.1
17,128,5000,-0.1602,-0.7176,0.1186,8.3719,-0.1778,0.3502,8290.6
17,448,5020,-0.0319,0.3493,0.1414,6.7545,-0.1174,0.3503,8327.1
17,768,5040,-0.1362,-0.7984,0.1411,5.4092,-0.0458,0.3502,8361.4
17,1088,5060,-0.0619,1.0165,0.1264,5.9427,-0.1680,0.3501,8409.1
17,1408,5080,0.1632,0.0403,0.1297,7.0200,-0.1469,0.3500,8442.8
17,1728,5100,-0.4745,-3.1065,0.2318,7.2452,0.0464,0.3499,8493.1
17,2048,5120,-0.1313,0.0623,0.2168,6.4116,-0.1872,0.3500,8541.1
17,2368,5140,0.0481,-0.1130,0.1553,5.6839,-0.0182,0.3498,8584.2
17,2688,5160,-0.0679,-2.1394,0.1319,5.8366,-0.0021,0.3499,8619.1
17,3008,5180,-0.1886,-1.6948,0.0990,6.0484,0.0225,0.3498,8653.6
17,3328,5200,0.1345,-0.2817,0.1077,4.4365,-0.0512,0.3499,8689.8
17,3648,5220,-0.5291,0.5238,0.1393,5.6892,-0.0556,0.3501,8724.8
17,3968,5240,0.3630,0.4892,0.1344,7.2593,-0.2846,0.3502,8818.0
17,4288,5260,-0.0131,-0.6281,0.0792,7.0852,0.0776,0.3503,8876.7
17,4608,5280,-0.1439,-0.2995,0.0896,5.4482,0.3243,0.3504,8944.8
17,4928,5300,-0.0666,-0.5649,0.2053,5.2133,-0.2243,0.3504,9007.8
18,256,5320,-0.4440,-0.7125,0.1046,7.4073,0.0276,0.3505,9072.0
18,576,5340,0.3836,0.6216,0.3175,7.6851,-0.1798,0.3504,9109.1
18,896,5360,-0.2141,-1.4857,0.3052,6.3793,0.1269,0.3503,9145.9
18,1216,5380,0.0761,-0.5831,0.2919,7.5715,-0.2332,0.3501,9190.0
18,1536,5400,-0.0204,0.0581,0.8646,5.9100,-0.1593,0.3501,9220.7
18,1856,5420,-0.0247,-1.6787,0.4632,6.6359,-0.2285,0.3502,9247.3
18,2176,5440,-0.1165,-0.1838,0.0741,4.8662,0.0862,0.3502,9269.1
18,2496,5460,0.1865,-1.6612,0.2267,6.8193,0.1724,0.3503,9291.9
18,2816,5480,0.0852,-0.3309,0.1682,5.5585,-0.1964,0.3503,9313.7
18,3136,5500,0.0697,-1.3332,0.0781,8.3334,-0.0370,0.3503,9334.4
18,3456,5520,0.1276,0.4231,0.2232,6.8227,0.2760,0.3503,9358.8
18,3776,5540,0.0061,1.4728,0.1004,5.2815,-0.3414,0.3503,9378.8
18,4096,5560,0.0797,-0.5869,0.2192,4.3891,-0.1006,0.3502,9398.7
18,4416,5580,-0.3611,-1.3279,0.1014,5.0615,-0.0616,0.3503,9420.7
