epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
9,3264,2700,-0.1307,-0.6144,0.0863,0.0435,6.2203,-0.3116,-0.0000,1.0000,0.0000,0.3550,7102.1
9,3584,2720,0.1262,-0.5786,0.1133,0.1429,6.5532,-0.0722,0.0000,1.0000,0.0000,0.3552,7129.8
9,3904,2740,-0.1269,0.8630,0.1000,0.4827,5.9328,-0.3221,0.0000,1.0000,0.0000,0.3553,7156.8
9,4224,2760,-0.0664,0.5822,0.1729,0.2549,9.1898,-0.2489,0.0000,1.0000,0.0000,0.3552,7184.4
9,4544,2780,0.0089,1.5015,0.1248,0.2918,6.4816,0.1658,-0.0000,1.0000,0.0000,0.3555,7212.0
9,4864,2800,-0.0124,-1.8492,0.3009,0.0725,8.2372,-0.1866,0.0000,1.0000,0.0000,0.3555,7238.4
10,192,2820,-0.4245,-3.4267,0.2745,0.2297,6.0804,0.1926,0.0000,1.0000,0.0000,0.3559,7267.3
10,512,2840,0.4223,-1.3817,0.1478,0.0570,8.0606,-0.2566,0.0000,1.0000,0.0000,0.3559,7294.8
10,832,2860,-0.4913,1.0032,0.1072,0.1244,6.4186,-0.0255,0.0000,1.0000,0.0000,0.3558,7322.8
10,1152,2880,0.2168,-0.7168,0.2451,0.3401,4.2017,0.1166,0.0000,1.0000,0.0000,0.3554,7350.4
10,1472,2900,0.5586,-2.2034,0.1063,0.1457,6.5480,0.0012,0.0000,1.0000,0.0000,0.3552,7378.5
10,1792,2920,-0.7135,0.0140,0.1267,0.2751,7.8925,-0.2339,-0.0000,1.0000,0.0000,0.3551,7405.8
10,2112,2940,-0.2335,-3.4788,0.2500,0.1976,7.0936,0.0881,0.0000,1.0000,0.0000,0.3551,7431.9
10,2432,2960,-0.3571,-1.6447,0.0353,0.1519,9.1151,-0.2463,-0.0000,1.0000,0.0000,0.3548,7457.7
10,2752,2980,0.4787,1.3165,0.1047,0.1701,5.6543,-0.4017,0.0000,1.0000,0.0000,0.3546,7486.6
10,3072,3000,0.6335,-0.5652,0.1453,0.1099,8.0523,-0.0040,0.0000,1.0000,0.0000,0.3546,7515.6
10,3392,3020,0.5085,0.4887,0.2622,0.3115,5.6156,-0.1270,0.0000,1.0000,0.0000,0.3547,7544.1
10,3712,3040,-0.3180,-0.8291,0.0674,0.6326,5.7927,-0.0066,0.0000,1.0000,0.0000,0.3552,7572.3
10,4032,3060,-0.0139,1.5141,0.1148,0.2533,5.0847,-0.3359,0.0000,1.0000,0.0000,0.3552,7601.0
10,4352,3080,-1.0429,0.0429,0.1714,0.3471,2.9658,-0.1828,0.0000,1.0000,0.0000,0.3553,7629.5
10,4672,3100,0.3273,2.4827,0.0579,0.2655,7.7651,0.0004,-0.0000,1.0000,0.0000,0.3555,7657.4
