timestamp,avg_reward,total_loss,node_loss,link_loss,cand_loss
1777966109.184,0.580244,-10.252273,-0.348972,-1.100994,-8.802306
1777966117.448415,0.486243,-8.896976,-0.282053,-0.847813,-7.767111
1777966124.5681448,0.541831,-10.298191,-0.311717,-1.046281,-8.940192
1777966130.9288352,0.556980,-11.000128,-0.336850,-1.337237,-9.326040
1777966136.237955,0.534447,-5.413437,-0.171353,-0.579809,-4.662274
1777966142.3988822,0.516551,-6.554599,-0.206882,-0.848956,-5.498762
1777966147.362504,0.604521,-20.193733,-0.631600,-2.191641,-17.370491
1777966154.783316,0.516075,-11.465479,-0.361236,-1.118553,-9.985690
1777966161.045701,0.570787,-17.262608,-0.532483,-1.639278,-15.090847
1777966165.701407,0.604598,-10.178131,-0.303080,-0.800444,-9.074607
1777966173.93907,0.511519,-2.246083,-0.068872,-0.398173,-1.779038
1777966178.728354,0.613014,-12.001603,-0.362827,-0.945537,-10.693239
1777966185.071899,0.547888,-15.117579,-0.458215,-1.530248,-13.129116
1777966191.803218,0.572973,-9.150019,-0.289523,-1.033144,-7.827352
1777966198.1679292,0.561508,-11.688561,-0.367405,-1.296263,-10.024893
1777966205.5765178,0.546294,-8.833790,-0.291308,-1.005779,-7.536703
1777966210.862048,0.500548,-1.944943,-0.065117,-0.252799,-1.627028
1777966216.8305979,0.542723,-9.216540,-0.291140,-1.108765,-7.816635
1777966222.5057092,0.580195,-10.554194,-0.313878,-0.960641,-9.279675
1777966229.719378,0.503535,-10.945821,-0.350645,-1.384731,-9.210444
1777966239.405761,0.453069,-3.290314,-0.114053,-0.502142,-2.674119
1777966247.17954,0.515223,-8.794645,-0.285566,-1.143741,-7.365339
1777966255.622377,0.533198,-13.822930,-0.442695,-1.947603,-11.432632
1777966263.220927,0.509280,-9.993449,-0.321722,-1.040195,-8.631532
1777966269.071856,0.502319,-5.626254,-0.188762,-0.583745,-4.853746
1777966275.6730828,0.566998,-11.474403,-0.348030,-1.266893,-9.859481
1777966280.989857,0.611239,-12.131203,-0.357376,-1.166030,-10.607797
1777966287.329601,0.558055,-12.963469,-0.408266,-1.411762,-11.143441
1777966292.903508,0.532469,-8.129696,-0.253665,-0.821990,-7.054040
1777966302.860799,0.485295,-9.606069,-0.305356,-1.134360,-8.166352
1777966308.74444,0.552099,-10.057085,-0.316009,-1.225533,-8.515542
1777966317.748597,0.491021,-8.303199,-0.271866,-1.030361,-7.000971
1777966323.094625,0.548238,-7.725749,-0.237726,-0.870382,-6.617641
1777966329.436953,0.535969,-4.451707,-0.144316,-0.458168,-3.849224
1777966337.579606,0.557809,-17.770853,-0.540800,-2.262752,-14.967300
1777966344.233402,0.526472,-7.488152,-0.242454,-0.809171,-6.436527
1777966348.7659059,0.600266,-7.591725,-0.212623,-0.599235,-6.779866
1777966356.6566532,0.504706,-7.185142,-0.224348,-0.766985,-6.193809
1777966363.085516,0.541645,-14.789583,-0.470573,-1.678110,-12.640900
1777966370.458878,0.560114,-15.539777,-0.479900,-1.739770,-13.320107
1777966379.282511,0.540263,-11.043650,-0.355616,-1.247392,-9.440642
1777966384.393775,0.566003,-11.448370,-0.356943,-1.346725,-9.744701
1777966390.659246,0.536061,-9.716885,-0.306055,-0.969846,-8.440984
1777966396.904507,0.522590,-8.006088,-0.254327,-0.918519,-6.833242
1777966403.684374,0.535604,-10.055678,-0.324706,-1.152918,-8.578053
1777966409.594517,0.542513,-10.946663,-0.334418,-1.135711,-9.476534
1777966415.0216079,0.575917,-10.759966,-0.344379,-0.978666,-9.436920
1777966421.4170198,0.613880,-16.465578,-0.513810,-1.569122,-14.382647
1777966426.680798,0.589832,-12.687146,-0.380696,-1.127954,-11.178495
1777966434.4209,0.497270,-5.215350,-0.173345,-0.716897,-4.325107
1777966440.139814,0.583510,-12.775268,-0.386327,-1.118655,-11.270286
1777966444.972018,0.552418,-7.557774,-0.228133,-0.725475,-6.604166
1777966453.390635,0.547740,-9.132253,-0.292913,-0.946598,-7.892741
1777966459.8067358,0.565173,-13.556344,-0.413539,-1.517591,-11.625215
1777966466.367885,0.538933,-12.341856,-0.378830,-1.280694,-10.682332
