epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
20,4672,6220,-0.1186,-0.2859,0.2766,4.9406,-0.2012,0.3442,14471.6
20,4992,6240,0.1945,0.1805,0.3234,2.4595,-0.0075,0.3442,14498.8
21,320,6260,0.0031,-1.0289,0.2801,3.6405,0.0367,0.3443,14529.7
21,640,6280,0.2154,-0.9136,0.2260,4.2108,-0.2330,0.3441,14558.4
21,960,6300,-0.0997,-0.7027,0.2131,4.7527,-0.2427,0.3440,14588.6
21,1280,6320,0.1938,1.2925,0.2475,3.8580,-0.7649,0.3439,14617.7
21,1600,6340,-0.0652,-0.1880,0.6256,3.6124,-0.3734,0.3439,14647.1
21,1920,6360,0.0247,-0.2166,0.2853,3.6148,-0.4865,0.3438,14675.6
21,2240,6380,0.3155,-0.5873,0.1512,4.9567,-0.2441,0.3436,14703.4
21,2560,6400,0.2387,1.3695,0.1263,4.1375,-0.1312,0.3437,14734.3
21,2880,6420,0.0635,-0.6220,0.1058,5.7569,-0.3981,0.3436,14764.4
21,3200,6440,-0.1192,0.2818,0.1126,5.1706,-0.4548,0.3435,14795.9
21,3520,6460,-0.1546,-0.1900,0.2516,5.3912,-0.2279,0.3436,14828.0
21,3840,6480,0.3902,-0.9655,0.1511,5.4495,-0.4834,0.3435,14859.9
21,4160,6500,-0.1779,0.3194,0.2289,7.2992,-0.3572,0.3435,14891.9
21,4480,6520,0.4849,0.8312,0.1158,3.3992,-0.1038,0.3436,14923.3
21,4800,6540,-0.0726,-0.0179,0.1644,3.5915,-0.2335,0.3436,14954.2
22,128,6560,0.2308,-0.0607,0.0942,6.8264,-0.3832,0.3437,14988.1
22,448,6580,-0.0719,-0.4555,0.1252,4.4804,0.2132,0.3437,15019.2
22,768,6600,-0.0429,-1.1938,0.4140,3.8369,-0.3342,0.3436,15050.1
22,1088,6620,0.1081,0.2949,0.0866,3.0310,-0.6047,0.3437,15084.3
22,1408,6640,0.0696,0.0842,0.2042,3.7174,-0.2463,0.3437,15117.1
22,1728,6660,0.2200,-0.0741,0.0778,4.5932,0.1263,0.3437,15149.0
22,2048,6680,-0.2488,-0.0003,0.0820,3.7556,-0.5150,0.3437,15181.1
22,2368,6700,0.0284,-0.0960,0.1885,4.0848,-0.3797,0.3437,15212.8
22,2688,6720,0.2447,0.5774,0.1236,4.5586,0.0182,0.3438,15246.0
22,3008,6740,-0.0790,-0.4269,0.0927,4.7257,-0.1425,0.3437,15279.1
22,3328,6760,-0.0391,0.6106,0.1481,3.6291,-0.1244,0.3437,15312.2
22,3648,6780,0.0984,0.5897,0.1557,3.7911,-0.1308,0.3438,15345.7
22,3968,6800,0.4693,0.9419,0.2280,4.9886,-0.3806,0.3437,15378.6
22,4288,6820,0.1806,-1.0087,0.0874,4.7708,0.1374,0.3437,15411.5
22,4608,6840,-0.0995,-1.4091,0.3253,3.9540,0.2551,0.3439,15444.2
22,4928,6860,0.2582,0.2330,0.3626,4.2851,-0.3616,0.3437,15477.6
23,256,6880,-0.0917,0.3474,0.9154,4.1876,-0.3476,0.3438,15512.5
23,576,6900,0.0636,-0.1207,0.5013,5.4155,-0.2267,0.3438,15547.3
23,896,6920,-0.1054,-0.2281,0.4128,5.1352,-0.2395,0.3437,15580.8
23,1216,6940,-0.0465,-1.3735,0.5411,5.5999,-0.2570,0.3436,15615.2
23,1536,6960,0.0968,-0.6374,0.2289,4.5658,-0.4767,0.3435,15648.9
23,1856,6980,0.0937,-1.1881,0.2750,4.6952,-0.2541,0.3435,15684.8
23,2176,7000,0.2406,-2.8092,0.2170,4.7624,0.2917,0.3436,15718.4
23,2496,7020,0.2418,-0.7617,0.1375,6.2204,0.1755,0.3436,15754.1
23,2816,7040,0.1941,-0.9003,0.1225,4.6753,-0.0274,0.3436,15790.7
23,3136,7060,0.0783,0.8802,0.0757,5.7118,-0.3917,0.3436,15826.1
23,3456,7080,0.1076,-0.1462,0.1968,4.5417,0.2733,0.3437,15861.6
23,3776,7100,0.0416,0.3753,0.1691,7.0357,-0.7738,0.3435,15894.3
23,4096,7120,-0.0213,0.2179,0.3255,5.4708,-0.1860,0.3434,15928.8
23,4416,7140,0.1539,-0.1987,0.4383,5.9657,-0.1462,0.3436,15965.7
23,4736,7160,0.3131,0.1318,0.4080,4.4164,-0.1599,0.3437,16000.2
24,64,7180,-0.0287,1.4978,0.2901,7.5266,-0.6180,0.3439,16036.0
24,384,7200,0.3925,-0.5514,0.3424,4.1901,-0.5016,0.3439,16070.9
24,704,7220,-0.0400,0.4829,0.3367,5.0828,-0.2375,0.3438,16109.0
24,1024,7240,0.0064,-0.5632,0.1362,4.0964,-0.1281,0.3439,16146.1
24,1344,7260,0.0753,0.2531,0.1738,3.3567,0.2462,0.3439,16184.2
24,1664,7280,0.2704,-0.2336,0.1120,3.8710,-0.3550,0.3439,16220.9
24,1984,7300,0.2743,0.1950,0.1078,3.5990,-0.2282,0.3440,16254.3
24,2304,7320,0.0891,0.3770,0.1426,5.3298,-0.5177,0.3440,16289.4
24,2624,7340,-0.0657,0.0456,0.2168,4.9251,-0.6438,0.3440,16325.0
24,2944,7360,-0.2413,-0.5297,0.2284,5.2812,-0.3741,0.3439,16360.4
24,3264,7380,0.0990,0.1189,0.2002,4.2380,-0.5151,0.3440,16396.6
24,3584,7400,0.3132,0.1269,0.1976,4.3943,-0.1243,0.3439,16432.3
24,3904,7420,0.0803,0.3271,0.2313,3.6701,0.1387,0.3441,16467.6
24,4224,7440,0.2602,-0.0748,0.3236,6.0683,-0.7642,0.3439,16501.8
24,4544,7460,0.0489,0.3932,0.0899,3.9577,0.0360,0.3439,16537.0
24,4864,7480,-0.0077,-1.0905,0.1265,3.9085,-0.2329,0.3439,16570.0
25,192,7500,0.0948,-2.0448,0.9008,4.8063,0.1575,0.3441,16604.8
25,512,7520,0.2490,-0.1634,0.2918,4.2141,-0.7340,0.3440,16637.8
25,832,7540,0.0512,1.2285,0.1416,3.4805,0.0154,0.3439,16672.0
25,1152,7560,-0.1007,-0.5544,0.2434,4.6946,0.0318,0.3438,16706.9
25,1472,7580,0.1558,-0.1963,0.5351,3.9320,-0.4867,0.3437,16747.6
25,1792,7600,0.4522,-0.4989,0.1764,4.7189,-0.6382,0.3436,16787.4
25,2112,7620,0.1372,-0.3833,0.2627,4.3635,-0.1357,0.3436,16821.4
25,2432,7640,-0.0139,-1.3255,0.1047,5.5070,-0.5387,0.3436,16858.6
25,2752,7660,-0.1362,-0.0542,0.1358,3.6643,-0.7665,0.3436,16893.9
25,3072,7680,-0.0788,-0.0782,0.4720,3.6483,-0.2397,0.3436,16929.1
25,3392,7700,0.3364,0.6013,0.3092,2.9755,-0.7567,0.3436,16963.1
25,3712,7720,0.0693,0.4677,0.4754,4.5128,-0.1346,0.3436,16999.3
25,4032,7740,-0.0483,0.0927,0.5116,3.6520,-0.3931,0.3435,17032.6
25,4352,7760,0.1133,-0.5710,0.1969,2.8088,-0.0972,0.3435,17068.1
25,4672,7780,0.2482,0.4655,0.1706,4.6689,-0.3795,0.3436,17100.7
25,4992,7800,0.1432,-0.5485,0.4877,3.4679,-0.1470,0.3437,17133.1
26,320,7820,-0.3373,0.4946,0.2273,3.3669,-0.3609,0.3437,17169.3
26,640,7840,0.2803,-0.8242,0.1519,3.6083,-0.0970,0.3437,17203.3
26,960,7860,0.2400,0.6062,0.2549,4.8795,-0.1502,0.3436,17237.1
26,1280,7880,0.1373,1.0836,0.1235,3.6009,-0.3816,0.3435,17272.3
26,1600,7900,0.0195,-0.4879,0.2748,3.6279,-0.3823,0.3435,17307.4
26,1920,7920,0.1511,-0.1116,0.1164,3.5257,-0.1197,0.3435,17339.8
26,2240,7940,0.1309,-0.1891,0.2578,2.9281,-0.6128,0.3434,17371.6
26,2560,7960,0.2675,0.0892,0.2394,3.3052,-0.1041,0.3435,17407.2
26,2880,7980,0.1905,-0.2583,0.2233,5.0169,-0.0122,0.3436,17442.0
26,3200,8000,0.2679,-0.1084,0.3508,3.4269,-0.2437,0.3435,17476.5
26,3520,8020,0.1642,-0.5966,0.2932,3.9482,-0.1084,0.3435,17512.5
26,3840,8040,0.0778,-0.6675,0.1241,4.8439,-0.6121,0.3435,17547.3
26,4160,8060,0.0180,-0.0963,0.1324,4.0987,-0.2232,0.3436,17583.4
26,4480,8080,0.1761,0.0180,0.2296,3.6743,0.0319,0.3436,17618.4
26,4800,8100,0.3676,-0.9702,0.3284,3.2861,-0.2285,0.3437,17652.0
27,128,8120,-0.0869,-0.3432,0.1538,5.0301,-0.3777,0.3438,17689.7
27,448,8140,0.1638,-0.1098,0.1372,4.3096,-0.3933,0.3437,17722.8
27,768,8160,-0.0469,-0.6679,0.4789,3.3138,-0.4932,0.3435,17755.8
27,1088,8180,0.2383,0.2238,0.0390,2.9797,-0.8642,0.3435,17789.4
27,1408,8200,0.1093,0.9875,0.1595,4.7530,-0.2636,0.3433,17822.5
27,1728,8220,0.2513,-1.3411,0.1441,5.3493,0.2481,0.3434,17856.0
27,2048,8240,0.4159,0.1627,0.3592,3.8924,-0.5261,0.3434,17892.1
27,2368,8260,-0.2422,0.8825,0.1382,4.2139,-0.2618,0.3435,17926.5
27,2688,8280,0.1470,-1.2662,0.2065,4.5119,0.1697,0.3435,17964.5
27,3008,8300,-0.1037,-0.7210,0.5440,3.6154,0.0021,0.3433,17999.3
27,3328,8320,0.2224,0.9490,0.2500,3.5578,-0.6211,0.3434,18033.2
27,3648,8340,0.2596,0.3254,0.1389,3.0608,-0.3520,0.3434,18067.4
27,3968,8360,0.2751,-0.8721,0.2426,4.3200,-0.7247,0.3433,18102.7
27,4288,8380,0.0969,-0.1543,0.2392,4.7811,-0.0954,0.3433,18139.7
27,4608,8400,-0.0433,0.0300,0.1809,4.0425,0.5015,0.3434,18175.7
27,4928,8420,0.4064,-0.8734,0.2711,3.9056,-0.2551,0.3434,18208.6
28,256,8440,-0.0452,0.9111,0.2296,4.9846,-0.3725,0.3435,22764.7
28,576,8460,0.1043,-0.5414,0.1590,3.4899,-0.1052,0.3434,22800.6
28,896,8480,0.0706,-1.2918,0.2155,3.2894,-0.2260,0.3434,22900.0
28,1216,8500,0.0576,-0.0328,0.0932,4.7448,-0.8687,0.3433,23663.5
28,1536,8520,0.1648,-0.6863,0.2358,5.0389,-0.2553,0.3432,24612.0
28,1856,8540,0.0464,-0.1116,0.1635,5.7545,-0.7707,0.3432,25019.9
28,2176,8560,0.2121,-0.3928,0.4011,3.9230,0.1309,0.3433,25046.1
28,2496,8580,-0.0509,1.1095,0.1613,5.3578,-0.2377,0.3433,25074.4
28,2816,8600,0.1458,0.5796,0.0945,3.1798,-0.7423,0.3433,25101.8
28,3136,8620,0.2216,-0.2873,0.0998,4.9366,-0.4637,0.3432,25128.9
28,3456,8640,0.0383,-0.2197,0.1612,4.8163,-0.1125,0.3432,25156.9
28,3776,8660,-0.0664,-0.3762,0.1100,4.6714,-0.6204,0.3432,25186.7
28,4096,8680,0.3069,-0.5229,0.1211,4.9616,0.1352,0.3432,25219.5
28,4416,8700,-0.0894,0.2062,0.1846,4.6392,0.0997,0.3433,25253.4
28,4736,8720,-0.0657,0.0641,0.1770,4.3915,-0.1331,0.3433,25285.8
29,64,8740,0.4388,1.1152,0.1314,6.5031,-0.7306,0.3433,25319.1
29,384,8760,-0.1268,-0.0015,0.1388,5.0621,-0.1621,0.3435,25353.1
29,704,8780,0.0804,-0.6040,0.2726,5.6899,-0.4680,0.3433,25385.6
29,1024,8800,0.1523,-0.3371,0.1561,4.6064,-0.2207,0.3432,25419.0
29,1344,8820,-0.1703,-0.0808,0.1598,3.2977,-0.0988,0.3433,25452.9
29,1664,8840,0.2746,1.0560,0.1421,3.7792,-0.4911,0.3432,25486.5
29,1984,8860,0.0816,0.1674,0.1923,3.5044,-0.2485,0.3433,25515.8
29,2304,8880,-0.0973,-0.7027,0.1965,4.5524,-0.5171,0.3433,25545.2
29,2624,8900,0.3187,-0.2908,0.2918,5.1456,0.0685,0.3432,25576.3
29,2944,8920,0.1500,-0.7040,0.5279,7.1426,-0.5887,0.3431,25606.6
29,3264,8940,0.0940,0.5415,0.3724,5.5133,-0.3982,0.3432,25643.6
29,3584,8960,-0.3991,-0.1112,0.2531,4.3248,-0.5209,0.3432,25674.8
29,3904,8980,0.0359,0.6989,0.1043,4.2247,-0.1542,0.3432,25708.3
29,4224,9000,0.0463,-0.6579,0.0933,5.5631,-0.3572,0.3431,25740.1
29,4544,9020,-0.2350,-1.1935,0.0992,3.7724,0.3013,0.3432,25772.8
29,4864,9040,0.0106,-0.1139,0.0886,4.8212,-0.6325,0.3432,25805.4
30,192,9060,-0.0861,0.2900,0.2018,3.8323,-0.0979,0.3433,25837.3
30,512,9080,-0.1597,0.7264,0.2761,6.1524,-0.7680,0.3433,25870.2
30,832,9100,-0.0320,-0.8873,0.1471,6.2054,-0.3638,0.3431,25902.3
30,1152,9120,-0.0857,-0.3192,0.0755,4.7378,-0.2108,0.3431,25934.3
30,1472,9140,-0.1392,-0.1369,0.2544,4.3899,-0.3760,0.3430,25967.0
30,1792,9160,0.0929,0.2453,0.3409,5.2727,-0.6234,0.3430,25998.4
30,2112,9180,0.3143,-1.2825,0.0616,4.3414,-0.2298,0.3429,26028.7
30,2432,9200,0.5384,0.8580,0.2069,6.1098,-0.8640,0.3429,26061.8
30,2752,9220,-0.0756,0.0018,0.1726,4.2171,-0.8813,0.3428,26096.2
30,3072,9240,-0.1390,-0.8607,0.1486,5.6275,-0.0739,0.3428,26129.9
30,3392,9260,0.1835,0.1949,0.0805,4.5715,-0.7286,0.3428,26164.8
30,3712,9280,0.2562,-0.5658,0.4245,6.1516,-0.3808,0.3429,26199.2
30,4032,9300,0.1482,-0.6012,0.3015,4.8149,-0.2377,0.3429,26231.7
30,4352,9320,-0.2945,-0.0721,0.3057,3.0284,-0.7428,0.3429,26266.6
30,4672,9340,0.1996,0.0453,0.2594,4.5868,-0.4851,0.3428,26298.5
30,4992,9360,0.3594,-0.0594,0.0705,2.4018,-0.5185,0.3429,26331.7
